-3.83	21.83	1799.66	782.41
-3.83	21.83	1798.84	782.278
-3.83	21.83	1798.03	687.433
-3.83	21.83	1797.21	809.507
-3.83	21.83	1796.39	815.4780000000001
-3.83	21.83	1795.57	781.75
-3.83	21.83	1794.75	751.086
-3.83	21.83	1793.93	824.2230000000001
-3.83	21.83	1793.11	763.041
-3.83	21.83	1792.29	747.654
-3.83	21.83	1791.47	774.988
-3.83	21.83	1790.65	771.806
-3.83	21.83	1789.84	780.826
-3.83	21.83	1789.02	808.14
-3.83	21.83	1788.2	798.857
-3.83	21.83	1787.38	765.188
-3.83	21.83	1786.56	780.299
-3.83	21.83	1785.73	783.2139999999999
-3.83	21.83	1784.91	813.552
-3.83	21.83	1784.09	749.438
-3.83	21.83	1783.27	798.047
-3.83	21.83	1782.45	788.7760000000001
-3.83	21.83	1781.63	773.418
-3.83	21.83	1780.81	828.087
-3.83	21.83	1779.99	824.903
-3.83	21.83	1779.17	785.199
-3.83	21.83	1778.35	806.367
-3.83	21.83	1777.52	784.934
-3.83	21.83	1776.7	763.508
-3.83	21.83	1775.88	812.04
-3.83	21.83	1775.06	854.475
-3.83	21.83	1774.24	808.7260000000001
-3.83	21.83	1773.41	805.549
-3.83	21.83	1772.59	793.2560000000001
-3.83	21.83	1771.77	841.742
-3.83	21.83	1770.95	759.566
-3.83	21.83	1770.12	747.2869999999999
-3.83	21.83	1769.3	798.793
-3.83	21.83	1768.48	807.768
-3.83	21.83	1767.65	847.102
-3.83	21.83	1766.83	774.102
-3.83	21.83	1766.01	831.64
-3.83	21.83	1765.18	785.9789999999999
-3.83	21.83	1764.36	813.153
-3.83	21.83	1763.53	788.747
-3.83	21.83	1762.71	825.0110000000001
-3.83	21.83	1761.88	821.8380000000001
-3.83	21.83	1761.06	797.442
-3.83	21.83	1760.24	791.2439999999999
-3.83	21.83	1759.41	879.0110000000001
-3.83	21.83	1758.59	766.732
-3.83	21.83	1757.76	830.2330000000001
-3.83	21.83	1756.94	814.945
-3.83	21.83	1756.11	845.097
-3.83	21.83	1755.28	769.2410000000001
-3.83	21.83	1754.46	787.279
-3.83	21.83	1753.63	874.942
-3.83	21.83	1752.81	902.0369999999999
-3.83	21.83	1751.98	817.143
-3.83	21.83	1751.16	817.005
-3.83	21.83	1750.33	783.587
-3.83	21.83	1749.5	825.803
-3.83	21.83	1748.68	810.541
-3.83	21.83	1747.85	822.4989999999999
-3.83	21.83	1747.02	807.243
-3.83	21.83	1746.2	819.197
-3.83	21.83	1745.37	879.5060000000001
-3.83	21.83	1744.54	861.2260000000001
-3.83	21.83	1743.71	818.7810000000001
-3.83	21.83	1742.89	848.85
-3.83	21.83	1742.06	839.645
-3.83	21.83	1741.23	851.582
-3.83	21.83	1740.4	848.419
-3.83	21.83	1739.57	799.9739999999999
-3.83	21.83	1738.75	899.441
-3.83	21.83	1737.92	881.182
-3.83	21.83	1737.09	929.309
-3.83	21.83	1736.26	850.716
-3.83	21.83	1735.43	835.4910000000001
-3.83	21.83	1734.6	886.6160000000001
-3.83	21.83	1733.77	853.298
-3.83	21.83	1732.94	853.154
-3.83	21.83	1732.11	856.023
-3.83	21.83	1731.28	907.11
-3.83	21.83	1730.45	891.89
-3.83	21.83	1729.62	870.65
-3.83	21.83	1728.8	825.321
-3.83	21.83	1727.96	789.0419999999999
-3.83	21.83	1727.13	834.074
-3.83	21.83	1726.3	948.335
-3.83	21.83	1725.47	830.7810000000001
-3.83	21.83	1724.64	839.668
-3.83	21.83	1723.81	845.544
-3.83	21.83	1722.98	887.52
-3.83	21.83	1722.15	899.4010000000001
-3.83	21.83	1721.32	818.046
-3.83	21.83	1720.49	808.8860000000001
-3.83	21.83	1719.66	856.852
-3.83	21.83	1718.82	943.88
-3.83	21.83	1717.99	883.6110000000001
-3.83	21.83	1717.16	898.485
-3.83	21.83	1716.33	895.328
-3.83	21.83	1715.5	883.16
-3.83	21.83	1714.66	910.041
-3.83	21.83	1713.83	939.916
-3.83	21.83	1713.0	867.698
-3.83	21.83	1712.17	894.568
-3.83	21.83	1711.33	888.413
-3.83	21.83	1710.5	855.252
-3.83	21.83	1709.67	861.1080000000001
-3.83	21.83	1708.83	875.961
-3.83	21.83	1708.0	941.798
-3.83	21.83	1707.17	896.655
-3.83	21.83	1706.33	917.4910000000001
-3.83	21.83	1705.5	950.311
-3.83	21.83	1704.66	938.16
-3.83	21.83	1703.83	929.01
-3.83	21.83	1703.0	931.8480000000001
-3.83	21.83	1702.16	865.7819999999999
-3.83	21.83	1701.33	922.545
-3.83	21.83	1700.49	910.41
-3.83	21.83	1699.66	1053.98
-3.83	21.83	1698.82	955.0060000000001
-3.83	21.83	1697.99	936.8839999999999
-3.83	21.83	1697.15	981.6160000000001
-3.83	21.83	1696.32	1041.29
-3.83	21.83	1695.48	879.563
-3.83	21.83	1694.64	888.387
-3.83	21.83	1693.81	957.0219999999999
-3.83	21.83	1692.97	992.742
-3.83	21.83	1692.14	950.717
-3.83	21.83	1691.3	953.544
-3.83	21.83	1690.46	1004.19
-3.83	21.83	1689.63	941.2669999999999
-3.83	21.83	1688.79	994.885
-3.83	21.83	1687.95	899.127
-3.83	21.83	1687.12	994.546
-3.83	21.83	1686.28	1015.28
-3.83	21.83	1685.44	1015.11
-3.83	21.83	1684.6	1014.93
-3.83	21.83	1683.77	990.8839999999999
-3.83	21.83	1682.93	1011.6
-3.83	21.83	1682.09	960.711
-3.83	21.83	1681.25	954.581
-3.83	21.83	1680.41	954.418
-3.83	21.83	1679.58	966.184
-3.83	21.83	1678.74	945.148
-3.83	21.83	1677.9	1028.46
-3.83	21.83	1677.06	1028.28
-3.83	21.83	1676.22	1001.29
-3.83	21.83	1675.38	1030.91
-3.83	21.83	1674.54	956.2589999999999
-3.83	21.83	1673.7	1018.64
-3.83	21.83	1672.86	970.823
-3.83	21.83	1672.02	1045.09
-3.83	21.83	1671.18	1024.08
-3.83	21.83	1670.34	1104.27
-3.83	21.83	1669.5	1080.27
-3.83	21.83	1668.66	1017.6
-3.83	21.83	1667.82	1050.15
-3.83	21.83	1666.98	1103.51
-3.83	21.83	1666.14	1076.56
-3.83	21.83	1665.3	1079.35
-3.83	21.83	1664.46	1091.06
-3.83	21.83	1663.62	1120.6
-3.83	21.83	1662.78	1052.05
-3.83	21.83	1661.94	1102.39
-3.83	21.83	1661.1	1057.63
-3.83	21.83	1660.25	1102.01
-3.83	21.83	1659.41	1072.12
-3.83	21.83	1658.57	1116.48
-3.83	21.83	1657.73	1048.01
-3.83	21.83	1656.89	1098.29
-3.83	21.83	1656.04	1092.17
-3.83	21.83	1655.2	1172.1
-3.83	21.83	1654.36	1121.46
-3.83	21.83	1653.52	1112.37
-3.83	21.83	1652.67	1124.04
-3.83	21.83	1651.83	1212.81
-3.83	21.83	1650.99	1117.73
-3.83	21.83	1650.14	1117.54
-3.83	21.83	1649.3	1164.77
-3.83	21.83	1648.46	1247.54
-3.83	21.83	1647.61	1173.26
-3.83	21.83	1646.77	1235.27
-3.83	21.83	1645.92	1258.75
-3.83	21.83	1645.08	1214.12
-3.83	21.83	1644.24	1258.32
-3.83	21.83	1643.39	1272.91
-3.83	21.83	1642.55	1213.5
-3.83	21.83	1641.7	1293.19
-3.83	21.83	1640.86	1284.09
-3.83	21.83	1640.01	1399.24
-3.83	21.83	1639.17	1277.74
-3.83	21.83	1638.32	1292.3
-3.83	21.83	1637.48	1392.61
