7.79006	16.5477	1799.31	2050.62
7.79006	16.5477	1798.5	2111.38
7.79006	16.5477	1797.68	2111.03
7.79006	16.5477	1796.86	2132.05
7.79006	16.5477	1796.04	2098.1
7.79006	16.5477	1795.22	2094.69
7.79006	16.5477	1794.4	2057.7
7.79006	16.5477	1793.58	2097.03
7.79006	16.5477	1792.76	2093.63
7.79006	16.5477	1791.94	2081.07
7.79006	16.5477	1791.13	2034.95
7.79006	16.5477	1790.31	2123.07
7.79006	16.5477	1789.49	2070.86
7.79006	16.5477	1788.67	2134.55
7.79006	16.5477	1787.85	2067.12
7.79006	16.5477	1787.03	2082.01
7.79006	16.5477	1786.21	2151.76
7.79006	16.5477	1785.39	2133.11
7.79006	16.5477	1784.56	2111.42
7.79006	16.5477	1783.74	2068.42
7.79006	16.5477	1782.92	2086.34
7.79006	16.5477	1782.1	2113.4
7.79006	16.5477	1781.28	2134.35
7.79006	16.5477	1780.46	2082.24
7.79006	16.5477	1779.64	2054.49
7.79006	16.5477	1778.82	2105.88
7.79006	16.5477	1778.0	2044.67
7.79006	16.5477	1777.17	2047.37
7.79006	16.5477	1776.35	2080.48
7.79006	16.5477	1775.53	2171.36
7.79006	16.5477	1774.71	2155.79
7.79006	16.5477	1773.89	2146.31
7.79006	16.5477	1773.06	2091.23
7.79006	16.5477	1772.24	2069.6
7.79006	16.5477	1771.42	2148.26
7.79006	16.5477	1770.59	2108.4
7.79006	16.5477	1769.77	2016.92
7.79006	16.5477	1768.95	2068.2
7.79006	16.5477	1768.12	2116.44
7.79006	16.5477	1767.3	2131.26
7.79006	16.5477	1766.48	2115.72
7.79006	16.5477	1765.65	2103.22
7.79006	16.5477	1764.83	2139.28
7.79006	16.5477	1764.01	2172.29
7.79006	16.5477	1763.18	2074.86
7.79006	16.5477	1762.36	2204.92
7.79006	16.5477	1761.53	2116.61
7.79006	16.5477	1760.71	2082.9
7.79006	16.5477	1759.88	2191.67
7.79006	16.5477	1759.06	2157.96
7.79006	16.5477	1758.23	2184.87
7.79006	16.5477	1757.41	2184.5
7.79006	16.5477	1756.58	2265.92
7.79006	16.5477	1755.76	2244.34
7.79006	16.5477	1754.93	2207.62
7.79006	16.5477	1754.11	2104.3
7.79006	16.5477	1753.28	2212.92
7.79006	16.5477	1752.46	2276.11
7.79006	16.5477	1751.63	2236.38
7.79006	16.5477	1750.8	2257.19
7.79006	16.5477	1749.98	2187.22
7.79006	16.5477	1749.15	2325.99
7.79006	16.5477	1748.32	2098.78
7.79006	16.5477	1747.5	2149.83
7.79006	16.5477	1746.67	2234.11
7.79006	16.5477	1745.84	2173.28
7.79006	16.5477	1745.02	2266.6
7.79006	16.5477	1744.19	2236.0
7.79006	16.5477	1743.36	2259.79
7.79006	16.5477	1742.53	2295.65
7.79006	16.5477	1741.71	2153.32
7.79006	16.5477	1740.88	2146.91
7.79006	16.5477	1740.05	2246.18
7.79006	16.5477	1739.22	2164.3
7.79006	16.5477	1738.39	2284.65
7.79006	16.5477	1737.56	2305.39
7.79006	16.5477	1736.74	2220.52
7.79006	16.5477	1735.91	2244.27
7.79006	16.5477	1735.08	2265.01
7.79006	16.5477	1734.25	2370.16
7.79006	16.5477	1733.42	2309.46
7.79006	16.5477	1732.59	2260.84
7.79006	16.5477	1731.76	2317.72
7.79006	16.5477	1730.93	2275.14
7.79006	16.5477	1730.1	2353.09
7.79006	16.5477	1729.27	2265.33
7.79006	16.5477	1728.44	2316.15
7.79006	16.5477	1727.61	2336.83
7.79006	16.5477	1726.78	2315.36
7.79006	16.5477	1725.95	2333.03
7.79006	16.5477	1725.12	2353.7
7.79006	16.5477	1724.29	2269.04
7.79006	16.5477	1723.46	2277.68
7.79006	16.5477	1722.63	2403.65
7.79006	16.5477	1721.8	2319.02
7.79006	16.5477	1720.96	2402.83
7.79006	16.5477	1720.13	2273.13
7.79006	16.5477	1719.3	2396.0
7.79006	16.5477	1718.47	2320.45
7.79006	16.5477	1717.64	2320.06
7.79006	16.5477	1716.81	2355.72
7.79006	16.5477	1715.97	2427.42
7.79006	16.5477	1715.14	2463.05
7.79006	16.5477	1714.31	2378.54
7.79006	16.5477	1713.48	2387.15
7.79006	16.5477	1712.64	2386.74
7.79006	16.5477	1711.81	2371.33
7.79006	16.5477	1710.98	2502.98
7.79006	16.5477	1710.14	2469.54
7.79006	16.5477	1709.31	2424.12
7.79006	16.5477	1708.48	2465.7
7.79006	16.5477	1707.64	2552.26
7.79006	16.5477	1706.81	2470.86
7.79006	16.5477	1705.98	2470.44
7.79006	16.5477	1705.14	2443.04
7.79006	16.5477	1704.31	2517.56
7.79006	16.5477	1703.47	2499.15
7.79006	16.5477	1702.64	2444.79
7.79006	16.5477	1701.81	2495.3
7.79006	16.5477	1700.97	2524.83
7.79006	16.5477	1700.14	2623.22
7.79006	16.5477	1699.3	2547.92
7.79006	16.5477	1698.47	2601.37
7.79006	16.5477	1697.63	2469.24
7.79006	16.5477	1696.79	2699.24
7.79006	16.5477	1695.96	2620.99
7.79006	16.5477	1695.12	2551.74
7.79006	16.5477	1694.29	2632.06
7.79006	16.5477	1693.45	2661.52
7.79006	16.5477	1692.62	2673.02
7.79006	16.5477	1691.78	2529.08
7.79006	16.5477	1690.94	2636.25
7.79006	16.5477	1690.11	2671.66
7.79006	16.5477	1689.27	2674.19
7.79006	16.5477	1688.43	2739.46
7.79006	16.5477	1687.6	2706.14
7.79006	16.5477	1686.76	2759.43
7.79006	16.5477	1685.92	2642.51
7.79006	16.5477	1685.08	2707.74
7.79006	16.5477	1684.25	2566.99
7.79006	16.5477	1683.41	2724.73
7.79006	16.5477	1682.57	2819.75
7.79006	16.5477	1681.73	2688.0
7.79006	16.5477	1680.89	2675.61
7.79006	16.5477	1680.06	2830.23
7.79006	16.5477	1679.22	2814.84
7.79006	16.5477	1678.38	2656.35
7.79006	16.5477	1677.54	2840.71
7.79006	16.5477	1676.7	2762.74
7.79006	16.5477	1675.86	2926.16
7.79006	16.5477	1675.02	2937.57
7.79006	16.5477	1674.18	2829.84
7.79006	16.5477	1673.35	2859.14
7.79006	16.5477	1672.51	2813.98
7.79006	16.5477	1671.67	2932.6
7.79006	16.5477	1670.83	2982.7
7.79006	16.5477	1669.99	3083.38
7.79006	16.5477	1669.15	2832.9
7.79006	16.5477	1668.31	3022.83
7.79006	16.5477	1667.47	2944.97
7.79006	16.5477	1666.62	2974.21
7.79006	16.5477	1665.78	2911.25
7.79006	16.5477	1664.94	3005.9
7.79006	16.5477	1664.1	2948.91
7.79006	16.5477	1663.26	3007.85
7.79006	16.5477	1662.42	3031.11
7.79006	16.5477	1661.58	2935.51
7.79006	16.5477	1660.74	3157.81
7.79006	16.5477	1659.9	3080.05
7.79006	16.5477	1659.05	2957.77
7.79006	16.5477	1658.21	3194.79
7.79006	16.5477	1657.37	3158.63
7.79006	16.5477	1656.53	3110.6
7.79006	16.5477	1655.68	3234.71
7.79006	16.5477	1654.84	3112.5
7.79006	16.5477	1654.0	3186.14
7.79006	16.5477	1653.16	3084.74
7.79006	16.5477	1652.31	3238.43
7.79006	16.5477	1651.47	3406.89
7.79006	16.5477	1650.63	3258.07
7.79006	16.5477	1649.78	3420.54
7.79006	16.5477	1648.94	3345.87
7.79006	16.5477	1648.1	3232.7
7.79006	16.5477	1647.25	3383.24
7.79006	16.5477	1646.41	3518.92
7.79006	16.5477	1645.56	3494.62
7.79006	16.5477	1644.72	3559.17
7.79006	16.5477	1643.88	3626.65
7.79006	16.5477	1643.03	3575.71
7.79006	16.5477	1642.19	3533.67
7.79006	16.5477	1641.34	3595.2
7.79006	16.5477	1640.5	3641.93
7.79006	16.5477	1639.65	3670.88
7.79006	16.5477	1638.81	3767.85
7.79006	16.5477	1637.96	3817.48
7.79006	16.5477	1637.11	3855.26
7.79006	16.5477	1636.27	3987.62
7.79006	16.5477	1635.42	3889.41
7.79006	16.5477	1634.58	3900.56
7.79006	16.5477	1633.73	4103.75
7.79006	16.5477	1632.88	4173.95
7.79006	16.5477	1632.04	4232.3
7.79006	16.5477	1631.19	4382.18
7.79006	16.5477	1630.34	4286.95
7.79006	16.5477	1629.5	4360.02
7.79006	16.5477	1628.65	4418.3
7.79006	16.5477	1627.8	4417.54
7.79006	16.5477	1626.96	4517.1
7.79006	16.5477	1626.11	4513.38
7.79006	16.5477	1625.26	4604.04
7.79006	16.5477	1624.41	4591.46
7.79006	16.5477	1623.57	4826.54
7.79006	16.5477	1622.72	4864.04
7.79006	16.5477	1621.87	4807.21
7.79006	16.5477	1621.02	4806.39
7.79006	16.5477	1620.17	4920.47
7.79006	16.5477	1619.32	4966.76
7.79006	16.5477	1618.47	5013.04
7.79006	16.5477	1617.63	4932.67
7.79006	16.5477	1616.78	5026.05
7.79006	16.5477	1615.93	5187.1
7.79006	16.5477	1615.08	5203.87
7.79006	16.5477	1614.23	5108.81
7.79006	16.5477	1613.38	5269.76
7.79006	16.5477	1612.53	5321.81
7.79006	16.5477	1611.68	5200.31
7.79006	16.5477	1610.83	5361.16
7.79006	16.5477	1609.98	5266.15
7.79006	16.5477	1609.13	5353.45
7.79006	16.5477	1608.28	5240.83
7.79006	16.5477	1607.43	5398.63
7.79006	16.5477	1606.58	5236.1
7.79006	16.5477	1605.73	5185.26
7.79006	16.5477	1604.87	5213.74
7.79006	16.5477	1604.02	5365.57
7.79006	16.5477	1603.17	5379.33
7.79006	16.5477	1602.32	5384.28
7.79006	16.5477	1601.47	5459.67
7.79006	16.5477	1600.62	5476.35
7.79006	16.5477	1599.76	5352.17
7.79006	16.5477	1598.91	5406.99
7.79006	16.5477	1598.06	5359.13
7.79006	16.5477	1597.21	5487.26
7.79006	16.5477	1596.36	5454.06
7.79006	16.5477	1595.5	5623.17
7.79006	16.5477	1594.65	5496.16
7.79006	16.5477	1593.8	5416.08
7.79006	16.5477	1592.94	5473.76
7.79006	16.5477	1592.09	5493.33
7.79006	16.5477	1591.24	5562.69
