0.41	20.48	1799.66	3120.47
0.41	20.48	1798.84	3068.0
0.41	20.48	1798.03	3330.23
0.41	20.48	1797.21	3311.34
0.41	20.48	1796.39	3139.74
0.41	20.48	1795.57	3139.21
0.41	20.48	1794.75	3312.72
0.41	20.48	1793.93	3208.37
0.41	20.48	1793.11	3220.03
0.41	20.48	1792.29	3066.91
0.41	20.48	1791.47	3090.8
0.41	20.48	1790.65	3181.79
0.41	20.48	1789.84	3394.76
0.41	20.48	1789.02	3235.61
0.41	20.48	1788.2	3103.95
0.41	20.48	1787.38	3204.03
0.41	20.48	1786.56	3352.85
0.41	20.48	1785.73	3352.28
0.41	20.48	1784.91	3366.95
0.41	20.48	1784.09	3259.75
0.41	20.48	1783.27	3390.18
0.41	20.48	1782.45	3410.92
0.41	20.48	1781.63	3248.96
0.41	20.48	1780.81	3163.17
0.41	20.48	1779.99	3302.66
0.41	20.48	1779.17	3414.7
0.41	20.48	1778.35	3429.34
0.41	20.48	1777.52	3227.96
0.41	20.48	1776.7	3209.17
0.41	20.48	1775.88	3391.11
0.41	20.48	1775.06	3390.53
0.41	20.48	1774.24	3189.3
0.41	20.48	1773.41	3282.99
0.41	20.48	1772.59	3352.34
0.41	20.48	1771.77	3515.87
0.41	20.48	1770.95	3384.63
0.41	20.48	1770.12	3447.85
0.41	20.48	1769.3	3462.45
0.41	20.48	1768.48	3637.99
0.41	20.48	1767.65	3543.26
0.41	20.48	1766.83	3536.59
0.41	20.48	1766.01	3353.88
0.41	20.48	1765.18	3407.93
0.41	20.48	1764.36	3486.24
0.41	20.48	1763.53	3679.81
0.41	20.48	1762.71	3433.5
0.41	20.48	1761.88	3442.02
0.41	20.48	1761.06	3429.31
0.41	20.48	1760.24	3665.19
0.41	20.48	1759.41	3600.92
0.41	20.48	1758.59	3463.93
0.41	20.48	1757.76	3463.34
0.41	20.48	1756.94	3702.09
0.41	20.48	1756.11	3765.07
0.41	20.48	1755.28	3658.44
0.41	20.48	1754.46	3448.89
0.41	20.48	1753.63	3714.72
0.41	20.48	1752.81	3762.52
0.41	20.48	1751.98	3746.75
0.41	20.48	1751.16	3561.54
0.41	20.48	1750.33	3703.13
